date,store_id,product_id,demand_type,imputed_sales,ensemble_forecast
2025-05-30,S001,P007,Intermittent,1.0,1.215563350253635
2025-05-31,S001,P007,Intermittent,4.0,2.4731742673450046
2025-06-01,S001,P007,Intermittent,1.0,1.2251698308520846
2025-06-02,S001,P007,Intermittent,1.0,1.191144519382053
2025-06-03,S001,P007,Intermittent,1.0,1.1928076081805759
2025-06-04,S001,P007,Intermittent,5.0,2.5369504027896457
2025-06-05,S001,P007,Intermittent,1.0,1.3431513839297824
2025-06-06,S001,P007,Intermittent,2.0,1.191144519382053
2025-06-07,S001,P007,Intermittent,2.0,1.282819562488132
2025-06-08,S001,P007,Intermittent,1.0,1.2708321147494845
2025-06-09,S001,P007,Intermittent,1.0,1.2576926284366183
2025-06-10,S001,P007,Intermittent,1.0,1.2643886142306857
2025-06-11,S001,P007,Intermittent,1.0,1.2675740056567721
2025-06-12,S001,P007,Intermittent,2.0,1.2704170280032687
2025-06-13,S001,P007,Intermittent,1.0,1.1963406138949924
2025-06-14,S001,P007,Intermittent,2.0,1.2034260564380221
2025-06-15,S001,P007,Intermittent,1.0,1.1946775250964694
2025-06-16,S001,P007,Intermittent,1.0,1.1815379195743136
2025-06-17,S001,P007,Intermittent,1.0,1.1815379195743136
2025-06-18,S001,P007,Intermittent,1.0,1.2035763793521457
2025-06-19,S001,P007,Intermittent,2.0,1.2131882243686252
2025-06-20,S001,P007,Intermittent,2.0,1.2051294379764133
2025-06-21,S001,P007,Intermittent,1.0,1.2067925267749362
2025-06-22,S001,P007,Intermittent,1.0,1.1815379195743136
2025-06-23,S001,P007,Intermittent,1.0,1.1815379195743136
2025-06-24,S001,P007,Intermittent,1.0,1.1833513312869601
2025-06-25,S001,P007,Intermittent,1.0,1.1815379195743136
2025-06-26,S001,P007,Intermittent,1.0,1.2236402564578586
2025-06-27,S001,P007,Intermittent,1.0,1.1832010083728366
2025-06-28,S001,P007,Intermittent,1.0,1.2219771676593356
2025-06-29,S001,P007,Intermittent,1.0,1.1815379195743136
2025-06-30,S001,P007,Intermittent,1.0,1.1762821012073092
2025-07-01,S001,P007,Intermittent,1.0,1.1597909265094333
2025-07-02,S001,P007,Intermittent,1.0,1.1897781425052218
2025-07-03,S001,P007,Intermittent,1.0,1.1702429585986667
2025-07-04,S001,P007,Intermittent,1.0,1.136927389436298
2025-07-05,S001,P007,Intermittent,1.0,1.1264753275447421
2025-07-06,S001,P007,Intermittent,1.0,1.1246619158320956
2025-07-07,S001,P007,Intermittent,1.0,1.0877813928657107
2025-07-08,S001,P007,Intermittent,4.0,2.4077519708209567
2025-01-15,S001,P008,Intermittent,6.0,4.199834174695223
2025-01-16,S001,P008,Intermittent,3.0,2.2610983319904494
2025-01-17,S001,P008,Intermittent,3.0,2.2475691505100417
2025-01-18,S001,P008,Intermittent,2.0,2.2504094310428786
2025-01-19,S001,P008,Intermittent,7.0,4.181626386227816
2025-01-20,S001,P008,Intermittent,6.0,4.467423028531282
2025-01-21,S001,P008,Intermittent,2.0,2.3215135999347853
2025-01-22,S001,P008,Intermittent,2.0,2.301135367932527
2025-01-23,S001,P008,Intermittent,2.0,2.301135367932527
2025-01-25,S001,P008,Intermittent,2.0,2.293951220097749
2025-01-26,S001,P008,Intermittent,2.0,2.300356216016023
2025-01-27,S001,P008,Intermittent,7.0,4.391600198331087
2025-01-28,S001,P008,Intermittent,2.0,2.375897593083589
2025-01-29,S001,P008,Intermittent,2.0,2.3405000634815383
2025-01-30,S001,P008,Intermittent,2.0,2.383536524358003
2025-01-31,S001,P008,Intermittent,2.0,2.3405000634815383
2025-02-01,S001,P008,Intermittent,2.0,2.33080822903177
2025-02-02,S001,P008,Intermittent,2.0,2.3405000634815383
2025-02-03,S001,P008,Intermittent,3.0,2.3398135371830153
2025-02-04,S001,P008,Intermittent,2.0,2.291679687085359
2025-02-05,S001,P008,Intermittent,2.0,2.2437499232914138
2025-02-06,S001,P008,Intermittent,2.0,2.2437499232914138
2025-02-07,S001,P008,Intermittent,6.0,4.18310338932535
2025-02-08,S001,P008,Intermittent,1.0,2.4362878270771193
2025-02-09,S001,P008,Intermittent,3.0,2.3745185800220656
2025-02-10,S001,P008,Intermittent,2.0,2.4993850656177687
2025-02-11,S001,P008,Intermittent,2.0,2.3186330266620803
2025-02-12,S001,P008,Intermittent,5.0,4.523242778363436
2025-02-13,S001,P008,Intermittent,2.0,2.4947595067646193
2025-02-14,S001,P008,Intermittent,6.0,4.791557139935701
2025-02-15,S001,P008,Intermittent,2.0,2.434641069951265
2025-02-16,S001,P008,Intermittent,2.0,2.4912976689960646
2025-02-17,S001,P008,Intermittent,2.0,2.4279806085254836
2025-02-18,S001,P008,Intermittent,6.0,4.262561626019686
2025-02-19,S001,P008,Intermittent,2.0,2.37659258324167
2025-02-20,S001,P008,Intermittent,2.0,2.33080822903177
2025-02-21,S001,P008,Intermittent,6.0,4.452424115720003
2025-02-22,S001,P008,Intermittent,2.0,2.416953510823457
2025-02-23,S001,P008,Intermittent,2.0,2.394266790929048
2025-02-24,S001,P008,Intermittent,2.0,2.475728339734285
2025-02-25,S001,P008,Intermittent,2.0,2.3475789495136428
2025-02-26,S001,P008,Intermittent,2.0,2.338649458470552
2025-02-27,S001,P008,Intermittent,2.0,2.328957624020784
2025-02-28,S001,P008,Intermittent,6.0,4.452072209897249
2025-03-01,S001,P008,Intermittent,2.0,2.4087099500324416
2025-03-02,S001,P008,Intermittent,2.0,2.372358388486116
2025-03-03,S001,P008,Intermittent,7.0,4.651779241147249
2025-03-04,S001,P008,Intermittent,2.0,2.4328671165134597
2025-03-05,S001,P008,Intermittent,2.0,2.388004607739656
2025-03-06,S001,P008,Intermittent,2.0,2.388004607739656
2025-03-07,S001,P008,Intermittent,3.0,2.482061094823091
2025-03-08,S001,P008,Intermittent,3.0,2.405740565839021
2025-03-09,S001,P008,Intermittent,2.0,2.4650146432544875
2025-03-10,S001,P008,Intermittent,2.0,2.380148357930391
2025-03-11,S001,P008,Intermittent,2.0,2.357494420590608
2025-03-12,S001,P008,Intermittent,2.0,2.4147028394367385
2025-03-13,S001,P008,Intermittent,5.0,4.537949151578157
2025-03-14,S001,P008,Intermittent,6.0,4.861755437436312
2025-03-15,S001,P008,Intermittent,2.0,2.416500038686006
2025-03-16,S001,P008,Intermittent,3.0,2.377112454953401
2025-03-17,S001,P008,Intermittent,2.0,2.4231559701587844
2025-03-18,S001,P008,Intermittent,3.0,2.448313660207002
2025-03-19,S001,P008,Intermittent,2.0,2.424491710248201
2025-03-20,S001,P008,Intermittent,2.0,2.4128510423328566
2025-03-21,S001,P008,Intermittent,6.0,4.820298738064974
2025-03-22,S001,P008,Intermittent,2.0,2.436301178517549
2025-03-23,S001,P008,Intermittent,6.0,4.617804116788118
2025-03-24,S001,P008,Intermittent,2.0,2.4117445417072463
2025-03-26,S001,P008,Intermittent,2.0,2.375392860951631
2025-03-27,S001,P008,Intermittent,6.0,4.575909204068392
2025-03-28,S001,P008,Intermittent,2.0,2.5943351455356765
2025-03-29,S001,P008,Intermittent,2.0,2.375392860951631
2025-03-30,S001,P008,Intermittent,2.0,2.388120598378389
2025-03-31,S001,P008,Intermittent,2.0,2.4317019649173903
2025-04-01,S001,P008,Intermittent,2.0,2.4067944951679396
2025-04-02,S001,P008,Intermittent,5.0,4.588853902402132
2025-04-03,S001,P008,Intermittent,2.0,2.433770126881807
2025-04-04,S001,P008,Intermittent,2.0,2.4498314328815627
2025-04-05,S001,P008,Intermittent,2.0,2.4355465837146926
2025-04-06,S001,P008,Intermittent,7.0,4.501956052365511
2025-04-07,S001,P008,Intermittent,2.0,2.412925548138826
2025-04-08,S001,P008,Intermittent,2.0,2.3765738673832106
2025-04-09,S001,P008,Intermittent,3.0,2.3796097703602004
2025-04-10,S001,P008,Intermittent,2.0,2.5321745343830275
2025-04-11,S001,P008,Intermittent,2.0,2.446594066205232
2025-04-12,S001,P008,Intermittent,2.0,2.379329390111177
2025-04-13,S001,P008,Intermittent,2.0,2.428771085324495
2025-04-14,S001,P008,Intermittent,2.0,2.2823838658954787
2025-04-15,S001,P008,Intermittent,7.0,4.414559430661409
2025-04-16,S001,P008,Intermittent,7.0,4.676812238278597
2025-04-17,S001,P008,Intermittent,2.0,2.4686130948688674
2025-04-18,S001,P008,Intermittent,2.0,2.522233910145967
2025-04-19,S001,P008,Intermittent,6.0,4.505292958798616
2025-04-20,S001,P008,Intermittent,2.0,2.6047023006107497
2025-04-21,S001,P008,Intermittent,2.0,2.3899769254352736
2025-04-22,S001,P008,Intermittent,1.0,2.3930128284122634
2025-04-24,S001,P008,Intermittent,6.0,4.722912139477938
2025-04-25,S001,P008,Intermittent,2.0,2.4240799613620925
2025-04-26,S001,P008,Intermittent,2.0,2.390764183583467
2025-04-27,S001,P008,Intermittent,2.0,2.375511712613313
2025-04-28,S001,P008,Intermittent,2.0,2.375511712613313
2025-04-29,S001,P008,Intermittent,2.0,2.3840225406315017
2025-04-30,S001,P008,Intermittent,2.0,2.489247269215791
2025-05-01,S001,P008,Intermittent,2.0,2.3714565702106642
2025-05-02,S001,P008,Intermittent,2.0,2.3610192008640456
2025-05-03,S001,P008,Intermittent,3.0,2.373367256703584
2025-05-04,S001,P008,Intermittent,2.0,2.4061563678409743
2025-05-05,S001,P008,Intermittent,2.0,2.222161240163057
2025-05-06,S001,P008,Intermittent,2.0,2.2154650159504103
2025-05-07,S001,P008,Intermittent,3.0,2.284146613660066
2025-05-08,S001,P008,Intermittent,2.0,2.2778105207111525
2025-05-09,S001,P008,Intermittent,2.0,2.241196698727815
2025-05-10,S001,P008,Intermittent,2.0,2.2514568038608718
2025-05-11,S001,P008,Intermittent,2.0,2.241196698727815
2025-05-12,S001,P008,Intermittent,2.0,2.241196698727815
2025-05-13,S001,P008,Intermittent,2.0,2.286724752965181
2025-05-14,S001,P008,Intermittent,2.0,2.259656376424043
2025-05-15,S001,P008,Intermittent,2.0,2.2029904790546584
2025-05-16,S001,P008,Intermittent,2.0,2.2029904790546584
2025-05-17,S001,P008,Intermittent,2.0,2.25955635983011
2025-05-18,S001,P008,Intermittent,2.0,2.2029904790546584
2025-05-19,S001,P008,Intermittent,3.0,2.2029904790546584
2025-05-20,S001,P008,Intermittent,2.0,2.2220628924991774
2025-05-21,S001,P008,Intermittent,2.0,2.25955635983011
2025-05-23,S001,P008,Intermittent,2.0,2.221745676579683
2025-05-25,S001,P008,Intermittent,3.0,2.2426315017368483
2025-05-26,S001,P008,Intermittent,2.0,2.256260699811189
2025-05-27,S001,P008,Intermittent,3.0,2.221745676579683
2025-05-28,S001,P008,Intermittent,2.0,2.2426315017368483
2025-05-29,S001,P008,Intermittent,6.0,4.061609572949617
2025-05-30,S001,P008,Intermittent,2.0,2.233909434857576
2025-05-31,S001,P008,Intermittent,6.0,4.197860784115999
2025-06-01,S001,P008,Intermittent,3.0,2.299187249722688
2025-06-02,S001,P008,Intermittent,3.0,2.306311435284822
2025-06-03,S001,P008,Intermittent,3.0,2.299187249722688
2025-06-04,S001,P008,Intermittent,5.0,4.472410745206087
2025-06-05,S001,P008,Intermittent,2.0,2.3055918880130934
2025-06-06,S001,P008,Intermittent,2.0,2.2811414666797805
2025-06-07,S001,P008,Intermittent,2.0,2.2875464625980544
2025-06-08,S001,P008,Intermittent,2.0,2.308299846234529
2025-06-09,S001,P008,Intermittent,2.0,2.2947706647541213
2025-06-10,S001,P008,Intermittent,2.0,2.296083755078523
2025-06-11,S001,P008,Intermittent,2.0,2.2825545735981154
2025-06-12,S001,P008,Intermittent,2.0,2.2750530906345534
2025-06-13,S001,P008,Intermittent,2.0,2.254432863774507
2025-06-14,S001,P008,Intermittent,2.0,2.2679620452549147
2025-06-15,S001,P008,Intermittent,2.0,2.2171238132145095
2025-06-16,S001,P008,Intermittent,2.0,2.2601602740909743
2025-06-17,S001,P008,Intermittent,2.0,2.210718936505525
2025-06-18,S001,P008,Intermittent,3.0,2.210718936505525
2025-06-19,S001,P008,Intermittent,2.0,2.230280942502229
2025-06-20,S001,P008,Intermittent,2.0,2.2093951173450637
2025-06-21,S001,P008,Intermittent,2.0,2.232263273778169
2025-06-22,S001,P008,Intermittent,2.0,2.2524315782215285
2025-06-23,S001,P008,Intermittent,3.0,2.2029904790546584
2025-06-24,S001,P008,Intermittent,2.0,2.2793396182682204
2025-06-25,S001,P008,Intermittent,2.0,2.216619677128999
2025-06-26,S001,P008,Intermittent,2.0,2.2460271783497023
2025-06-27,S001,P008,Intermittent,2.0,2.2029904790546584
2025-06-29,S001,P008,Intermittent,2.0,2.2460271783497023
2025-06-30,S001,P008,Intermittent,2.0,2.2544005580570388
2025-07-01,S001,P008,Intermittent,2.0,2.224280185284822
2025-07-02,S001,P008,Intermittent,2.0,2.2378093667652297
2025-07-03,S001,P008,Intermittent,2.0,2.1999986835148024
2025-07-04,S001,P008,Intermittent,2.0,2.1648699708606887
2025-07-05,S001,P008,Intermittent,2.0,2.1648699708606887
2025-07-06,S001,P008,Intermittent,2.0,2.1648699708606887
2025-07-07,S001,P008,Intermittent,3.0,2.1415181823398757
2025-07-08,S001,P008,Intermittent,5.0,4.038766212048738
2025-01-15,S001,P009,Fast-Moving,108.0,71.90619976317646
2025-01-16,S001,P009,Fast-Moving,42.0,40.51366396971601
2025-01-17,S001,P009,Fast-Moving,37.0,43.83080974198428
2025-01-18,S001,P009,Fast-Moving,40.0,40.32555800606252
2025-01-19,S001,P009,Fast-Moving,104.0,73.54810541846061
2025-01-20,S001,P009,Fast-Moving,94.0,74.06582483443768
2025-01-21,S001,P009,Fast-Moving,42.0,42.63131182074522
2025-01-22,S001,P009,Fast-Moving,33.0,41.98856312063357
2025-01-23,S001,P009,Fast-Moving,42.0,41.840133619897735
2025-01-24,S001,P009,Fast-Moving,42.0,44.87170924751268
2025-01-25,S001,P009,Fast-Moving,41.0,41.37844710509678
2025-01-26,S001,P009,Fast-Moving,39.0,44.04961245267555
2025-01-27,S001,P009,Fast-Moving,91.0,72.5221143546145
2025-01-28,S001,P009,Fast-Moving,40.0,41.916432059916204
2025-01-29,S001,P009,Fast-Moving,41.0,41.48245411175768
2025-01-30,S001,P009,Fast-Moving,42.0,41.40579051068005
2025-01-31,S001,P009,Fast-Moving,37.0,44.37294162352448
2025-02-01,S001,P009,Fast-Moving,38.0,40.971188346465034
2025-02-02,S001,P009,Fast-Moving,38.0,43.592178980909026
2025-02-03,S001,P009,Fast-Moving,34.0,44.96602327481577
2025-02-04,S001,P009,Fast-Moving,44.0,41.9245175395657
2025-02-05,S001,P009,Fast-Moving,48.0,41.44272617587984
2025-02-06,S001,P009,Fast-Moving,45.0,41.454376631198684
2025-02-07,S001,P009,Fast-Moving,92.0,75.82669246267105
2025-02-08,S001,P009,Fast-Moving,47.0,41.583506614200466
2025-02-09,S001,P009,Fast-Moving,39.0,44.40444269847356
2025-02-10,S001,P009,Fast-Moving,43.0,45.75431352741448
2025-02-11,S001,P009,Fast-Moving,42.0,43.23377336833629
2025-02-12,S001,P009,Fast-Moving,77.0,75.88520076990922
2025-02-13,S001,P009,Fast-Moving,40.0,43.97511736902689
2025-02-14,S001,P009,Fast-Moving,91.0,77.35723125042603
2025-02-15,S001,P009,Fast-Moving,32.0,42.663062354470085
2025-02-16,S001,P009,Fast-Moving,41.0,44.738728663352546
2025-02-17,S001,P009,Fast-Moving,42.0,46.598817158919445
2025-02-18,S001,P009,Fast-Moving,94.0,76.85016001070551
2025-02-19,S001,P009,Fast-Moving,40.0,44.321442148606565
2025-02-20,S001,P009,Fast-Moving,45.0,43.290495786908814
2025-02-21,S001,P009,Fast-Moving,98.0,79.41248546176497
2025-02-22,S001,P009,Fast-Moving,35.0,43.91662932520845
2025-02-24,S001,P009,Fast-Moving,38.0,45.358228098690525
2025-02-25,S001,P009,Fast-Moving,37.0,46.96099237550742
2025-02-26,S001,P009,Fast-Moving,39.0,43.26572382287454
2025-02-27,S001,P009,Fast-Moving,39.0,42.7976405738127
2025-02-28,S001,P009,Fast-Moving,84.0,73.13850512520088
2025-03-01,S001,P009,Fast-Moving,41.0,44.76979503199064
2025-03-02,S001,P009,Fast-Moving,41.0,42.0809972297847
2025-03-03,S001,P009,Fast-Moving,98.0,76.99786722824237
2025-03-04,S001,P009,Fast-Moving,41.0,47.46542909722235
2025-03-05,S001,P009,Fast-Moving,42.0,44.24875627823205
2025-03-06,S001,P009,Fast-Moving,41.0,44.144297601924116
2025-03-07,S001,P009,Fast-Moving,37.0,43.34523905760918
2025-03-08,S001,P009,Fast-Moving,36.0,44.6791179994331
2025-03-09,S001,P009,Fast-Moving,48.0,41.00091170418518
2025-03-10,S001,P009,Fast-Moving,41.0,45.509824625616474
2025-03-11,S001,P009,Fast-Moving,39.0,46.22207834335134
2025-03-12,S001,P009,Fast-Moving,42.0,43.37664423285713
2025-03-13,S001,P009,Fast-Moving,95.0,74.98140072073377
2025-03-14,S001,P009,Fast-Moving,109.0,76.94851840017371
2025-03-15,S001,P009,Fast-Moving,39.0,45.80264003303768
2025-03-16,S001,P009,Fast-Moving,33.0,43.3604624090544
2025-03-17,S001,P009,Fast-Moving,40.0,44.95189104703843
2025-03-18,S001,P009,Fast-Moving,36.0,46.516126881472516
2025-03-19,S001,P009,Fast-Moving,39.0,42.75267252256522
2025-03-20,S001,P009,Fast-Moving,39.0,42.659961206486784
2025-03-21,S001,P009,Fast-Moving,105.0,74.61800753582907
2025-03-22,S001,P009,Fast-Moving,46.0,44.007659259025075
2025-03-23,S001,P009,Fast-Moving,108.0,73.66378256887968
2025-03-24,S001,P009,Fast-Moving,41.0,45.06993899006683
2025-03-25,S001,P009,Fast-Moving,41.0,46.287168980384706
2025-03-26,S001,P009,Fast-Moving,41.0,43.74308641713171
2025-03-27,S001,P009,Fast-Moving,115.0,78.91510555454448
2025-03-28,S001,P009,Fast-Moving,42.0,44.78500376682134
2025-03-29,S001,P009,Fast-Moving,33.0,45.76310496816676
2025-03-30,S001,P009,Fast-Moving,36.0,41.9017569645448
2025-03-31,S001,P009,Fast-Moving,44.0,45.009632669789575
2025-04-01,S001,P009,Fast-Moving,41.0,46.00841974323733
2025-04-02,S001,P009,Fast-Moving,114.0,78.43291742595602
2025-04-03,S001,P009,Fast-Moving,43.0,43.07939716517542
2025-04-04,S001,P009,Fast-Moving,41.0,42.722736692149546
2025-04-05,S001,P009,Fast-Moving,40.0,45.61763171673715
2025-04-06,S001,P009,Fast-Moving,95.0,77.09915442539547
2025-04-07,S001,P009,Fast-Moving,39.0,46.445553613916616
2025-04-08,S001,P009,Fast-Moving,35.0,46.973883610338
2025-04-09,S001,P009,Fast-Moving,37.0,44.346058905361375
2025-04-10,S001,P009,Fast-Moving,36.0,44.1947462098884
2025-04-11,S001,P009,Fast-Moving,40.0,42.33775958024631
2025-04-12,S001,P009,Fast-Moving,38.0,44.461275134008716
2025-04-13,S001,P009,Fast-Moving,34.0,41.120833578751025
2025-04-14,S001,P009,Fast-Moving,42.0,44.26802927606123
2025-04-15,S001,P009,Fast-Moving,97.0,77.01319620180391
2025-04-16,S001,P009,Fast-Moving,110.0,77.49158792749134
2025-04-17,S001,P009,Fast-Moving,42.0,43.49659961861505
2025-04-18,S001,P009,Fast-Moving,49.0,43.917355374837214
2025-04-19,S001,P009,Fast-Moving,101.0,80.53340556605079
2025-04-20,S001,P009,Fast-Moving,38.0,44.95817511613978
2025-04-21,S001,P009,Fast-Moving,37.0,44.78284006699002
2025-04-22,S001,P009,Fast-Moving,43.0,45.91527505913895
2025-04-23,S001,P009,Fast-Moving,43.0,43.653197805944544
2025-04-24,S001,P009,Fast-Moving,102.0,77.52257793578896
2025-04-25,S001,P009,Fast-Moving,41.0,43.69156939452577
2025-04-26,S001,P009,Fast-Moving,45.0,45.573627962814555
2025-04-27,S001,P009,Fast-Moving,43.0,42.170814199915256
2025-04-28,S001,P009,Fast-Moving,42.0,45.71956400489147
2025-04-29,S001,P009,Fast-Moving,36.0,46.981677723236686
2025-04-30,S001,P009,Fast-Moving,37.0,44.42102220771318
2025-05-01,S001,P009,Fast-Moving,39.0,42.61832515860252
2025-05-02,S001,P009,Fast-Moving,39.0,42.71154147085496
2025-05-03,S001,P009,Fast-Moving,38.0,45.685944323201355
2025-05-04,S001,P009,Fast-Moving,37.0,42.03218642272881
2025-05-05,S001,P009,Fast-Moving,39.0,43.51948526945308
2025-05-06,S001,P009,Fast-Moving,41.0,45.115703525762164
2025-05-07,S001,P009,Fast-Moving,42.0,42.8549366210785
2025-05-08,S001,P009,Fast-Moving,34.0,41.95512691632818
2025-05-10,S001,P009,Fast-Moving,34.0,41.87210040021149
2025-05-11,S001,P009,Fast-Moving,40.0,44.22097491698659
2025-05-12,S001,P009,Fast-Moving,40.0,41.12443938284706
2025-05-13,S001,P009,Fast-Moving,40.0,43.63906672078227
2025-05-14,S001,P009,Fast-Moving,39.0,45.27174394620756
2025-05-15,S001,P009,Fast-Moving,39.0,42.56185365895554
2025-05-16,S001,P009,Fast-Moving,40.0,41.7809099210021
2025-05-17,S001,P009,Fast-Moving,43.0,41.33388880649673
2025-05-18,S001,P009,Fast-Moving,39.0,44.27896426626499
2025-05-19,S001,P009,Fast-Moving,36.0,41.180014028756325
2025-05-20,S001,P009,Fast-Moving,42.0,43.52285410472864
2025-05-21,S001,P009,Fast-Moving,44.0,45.11061136250257
2025-05-22,S001,P009,Fast-Moving,91.0,71.21073389263336
2025-05-23,S001,P009,Fast-Moving,35.0,41.2882572567307
2025-05-24,S001,P009,Fast-Moving,36.0,41.4317989626599
2025-05-25,S001,P009,Fast-Moving,40.0,44.220168566104924
2025-05-26,S001,P009,Fast-Moving,47.0,40.99389708531012
2025-05-27,S001,P009,Fast-Moving,46.0,43.53951120913399
2025-05-28,S001,P009,Fast-Moving,42.0,44.913817081409874
2025-05-29,S001,P009,Fast-Moving,90.0,72.60780405245863
2025-05-30,S001,P009,Fast-Moving,46.0,41.66526210893879
2025-05-31,S001,P009,Fast-Moving,117.0,73.24102999589826
2025-06-02,S001,P009,Fast-Moving,41.0,44.73174067905521
2025-06-03,S001,P009,Fast-Moving,44.0,42.164883489642236
2025-06-04,S001,P009,Fast-Moving,115.0,76.27669214776786
2025-06-05,S001,P009,Fast-Moving,40.0,46.89555635439433
2025-06-06,S001,P009,Fast-Moving,44.0,43.476124746341526
2025-06-07,S001,P009,Fast-Moving,42.0,42.594455834437895
2025-06-08,S001,P009,Fast-Moving,32.0,43.308491238487214
2025-06-09,S001,P009,Fast-Moving,42.0,45.6079959432506
2025-06-10,S001,P009,Fast-Moving,42.0,43.36499320024876
2025-06-11,S001,P009,Fast-Moving,48.0,45.389468179175175
2025-06-12,S001,P009,Fast-Moving,41.0,47.28725923516688
2025-06-14,S001,P009,Fast-Moving,48.0,44.78866312210919
2025-06-15,S001,P009,Fast-Moving,43.0,43.60631786438036
2025-06-16,S001,P009,Fast-Moving,39.0,43.52068018798534
2025-06-17,S001,P009,Fast-Moving,41.0,46.562296098803415
2025-06-18,S001,P009,Fast-Moving,38.0,43.883242940762514
2025-06-19,S001,P009,Fast-Moving,41.0,46.09163210425925
2025-06-20,S001,P009,Fast-Moving,40.0,47.04865205734567
2025-06-21,S001,P009,Fast-Moving,39.0,44.354278051221584
2025-06-22,S001,P009,Fast-Moving,42.0,43.48664341055818
2025-06-23,S001,P009,Fast-Moving,35.0,43.23956393118465
2025-06-24,S001,P009,Fast-Moving,49.0,45.6409725513533
2025-06-25,S001,P009,Fast-Moving,40.0,43.3852878472919
2025-06-26,S001,P009,Fast-Moving,41.0,45.498340096726125
2025-06-27,S001,P009,Fast-Moving,47.0,46.71364938697076
2025-06-28,S001,P009,Fast-Moving,43.0,44.412851049181626
2025-06-29,S001,P009,Fast-Moving,39.0,43.06750186994401
2025-06-30,S001,P009,Fast-Moving,40.0,43.03383944379313
2025-07-01,S001,P009,Fast-Moving,45.0,45.9952608813446
2025-07-02,S001,P009,Fast-Moving,46.0,42.72149641959276
2025-07-03,S001,P009,Fast-Moving,39.0,45.511861519979135
2025-07-04,S001,P009,Fast-Moving,47.0,46.72401796293373
2025-07-05,S001,P009,Fast-Moving,35.0,44.40568346181452
2025-07-06,S001,P009,Fast-Moving,47.0,42.70875461643921
2025-07-07,S001,P009,Fast-Moving,43.0,43.54708430149438
2025-07-08,S001,P009,Fast-Moving,117.0,81.61084071524215
2025-01-15,S001,P010,Seasonal,56.0,34.53851942056185
2025-01-16,S001,P010,Seasonal,19.0,17.868918046554313
2025-01-17,S001,P010,Seasonal,18.0,18.007597700090173
2025-01-19,S001,P010,Seasonal,46.0,34.61378778237713
2025-01-20,S001,P010,Seasonal,49.0,36.973071643967785
2025-01-21,S001,P010,Seasonal,16.0,20.359146225589978
2025-01-22,S001,P010,Seasonal,20.0,19.934767773601443
2025-01-23,S001,P010,Seasonal,21.0,20.675415689770794
2025-01-24,S001,P010,Seasonal,22.0,18.383290054288647
2025-01-25,S001,P010,Seasonal,21.0,19.26548949084453
2025-01-26,S001,P010,Seasonal,22.0,19.72153022773354
2025-01-27,S001,P010,Seasonal,60.0,39.3852755685112
2025-01-28,S001,P010,Seasonal,18.0,20.220473532701753
2025-01-29,S001,P010,Seasonal,18.0,20.18617553267855
2025-01-30,S001,P010,Seasonal,20.0,20.617049050044187
2025-01-31,S001,P010,Seasonal,18.0,19.08366860804349
2025-02-01,S001,P010,Seasonal,21.0,19.03932194779761
2025-02-02,S001,P010,Seasonal,18.0,20.395380423028904
2025-02-03,S001,P010,Seasonal,19.0,21.28126416865276
2025-02-04,S001,P010,Seasonal,17.0,19.301173589142138
2025-02-05,S001,P010,Seasonal,21.0,19.586432779060345
2025-02-06,S001,P010,Seasonal,18.0,20.98079010685079
2025-02-07,S001,P010,Seasonal,55.0,29.556041752557608
2025-02-08,S001,P010,Seasonal,22.0,19.62010211288058
2025-02-09,S001,P010,Seasonal,19.0,19.98763329013824
2025-02-10,S001,P010,Seasonal,23.0,21.556493758479377
2025-02-11,S001,P010,Seasonal,23.0,19.733259715833995
2025-02-12,S001,P010,Seasonal,59.0,32.623313408010496
2025-02-13,S001,P010,Seasonal,20.0,21.33317480989762
2025-02-14,S001,P010,Seasonal,50.0,32.3583347121352
2025-02-15,S001,P010,Seasonal,23.0,20.305790267465497
2025-02-16,S001,P010,Seasonal,22.0,20.76972170564845
2025-02-17,S001,P010,Seasonal,22.0,22.445605413125335
2025-02-18,S001,P010,Seasonal,62.0,38.313193971798306
2025-02-19,S001,P010,Seasonal,19.0,21.830433485508017
2025-02-20,S001,P010,Seasonal,24.0,21.429957630009884
2025-02-21,S001,P010,Seasonal,59.0,38.19274170064347
2025-02-22,S001,P010,Seasonal,23.0,20.904305913810674
2025-02-23,S001,P010,Seasonal,24.0,21.199223374942846
2025-02-24,S001,P010,Seasonal,22.0,23.344968112998338
2025-02-25,S001,P010,Seasonal,20.0,21.160587143473073
2025-02-26,S001,P010,Seasonal,21.0,20.937544598466957
2025-02-27,S001,P010,Seasonal,21.0,21.368795770861894
2025-02-28,S001,P010,Seasonal,42.0,37.891400779605824
2025-03-01,S001,P010,Seasonal,24.0,20.444734211217856
2025-03-02,S001,P010,Seasonal,22.0,20.836724273668388
2025-03-03,S001,P010,Seasonal,56.0,37.92676394122828
2025-03-04,S001,P010,Seasonal,21.0,21.796791045128302
2025-03-05,S001,P010,Seasonal,22.0,21.77332869268811
2025-03-06,S001,P010,Seasonal,26.0,22.095735108002966
2025-03-07,S001,P010,Seasonal,19.0,20.821807485826483
2025-03-08,S001,P010,Seasonal,27.0,19.814176333087932
2025-03-09,S001,P010,Seasonal,23.0,20.759663709991592
2025-03-10,S001,P010,Seasonal,22.0,22.89172989732687
2025-03-11,S001,P010,Seasonal,22.0,21.553004369085784
2025-03-12,S001,P010,Seasonal,21.0,22.088253068586504
