date,store_id,product_id,base_price,ensemble_forecast,target_service_level,safety_stock,reorder_point,recommended_order_quantity
2025-12-11,S003,P015,406.11,17.803970813655706,0.9573911118432166,17.0,71.0,71.0
2025-12-12,S003,P015,406.11,16.51325439679039,0.9573911118432166,17.0,67.0,67.0
2025-12-13,S003,P015,406.11,18.09162985389667,0.9573911118432166,17.0,72.0,72.0
2025-12-14,S003,P015,406.11,17.515696820731847,0.9573911118432166,17.0,70.0,70.0
2025-12-15,S003,P015,406.11,18.237608678373675,0.9573911118432166,17.0,72.0,72.0
2025-12-16,S003,P015,406.11,18.121380166347564,0.9573911118432166,17.0,72.0,72.0
2025-12-17,S003,P015,406.11,18.442807753209294,0.9573911118432166,17.0,73.0,73.0
2025-12-18,S003,P015,406.11,17.946390280447268,0.9573911118432166,17.0,71.0,71.0
2025-12-19,S003,P015,406.11,16.803536297969163,0.9573911118432166,17.0,68.0,68.0
2025-12-20,S003,P015,406.11,17.972284794321048,0.9573911118432166,17.0,71.0,71.0
2025-12-21,S003,P015,406.11,17.565565056139132,0.9573911118432166,17.0,70.0,70.0
2025-12-22,S003,P015,406.11,18.63434542879561,0.9573911118432166,17.0,73.0,73.0
2025-12-23,S003,P015,406.11,18.200788463705535,0.9573911118432166,17.0,72.0,72.0
2025-12-24,S003,P015,406.11,18.35062143081629,0.9573911118432166,17.0,73.0,73.0
2025-12-25,S003,P015,406.11,31.85911442710944,0.9573911118432166,17.0,113.0,113.0
2025-12-26,S003,P015,406.11,16.752658378591292,0.9573911118432166,17.0,68.0,68.0
2025-12-27,S003,P015,406.11,17.91074861078302,0.9573911118432166,17.0,71.0,71.0
2025-12-28,S003,P015,406.11,17.26668794547708,0.9573911118432166,17.0,69.0,69.0
2025-12-29,S003,P015,406.11,34.88877871242067,0.9573911118432166,17.0,122.0,122.0
2025-12-30,S003,P015,406.11,18.702418898514676,0.9573911118432166,17.0,74.0,74.0
2025-10-31,S003,P016,159.26,52.31696938311896,0.9828462365336602,21.0,178.0,178.0
2025-11-01,S003,P016,159.26,53.56363847233856,0.9828462365336602,21.0,182.0,182.0
2025-11-02,S003,P016,159.26,54.36593307640469,0.9828462365336602,21.0,185.0,185.0
2025-11-03,S003,P016,159.26,54.16683562505922,0.9828462365336602,21.0,184.0,184.0
2025-11-04,S003,P016,159.26,56.815645200135215,0.9828462365336602,21.0,192.0,192.0
2025-11-05,S003,P016,159.26,52.304752740274424,0.9828462365336602,21.0,178.0,178.0
2025-11-06,S003,P016,159.26,53.441864129386985,0.9828462365336602,21.0,182.0,182.0
2025-11-07,S003,P016,159.26,52.02747860868136,0.9828462365336602,21.0,178.0,178.0
2025-11-09,S003,P016,159.26,52.85570592544002,0.9828462365336602,21.0,180.0,180.0
2025-11-10,S003,P016,159.26,54.33632236788506,0.9828462365336602,21.0,185.0,185.0
2025-11-11,S003,P016,159.26,53.862572435460486,0.9828462365336602,21.0,183.0,183.0
2025-11-12,S003,P016,159.26,56.162375357704455,0.9828462365336602,21.0,190.0,190.0
2025-11-13,S003,P016,159.26,52.84606869801456,0.9828462365336602,21.0,180.0,180.0
2025-11-14,S003,P016,159.26,53.47733787826482,0.9828462365336602,21.0,182.0,182.0
2025-11-15,S003,P016,159.26,51.581207591323846,0.9828462365336602,21.0,176.0,176.0
2025-11-16,S003,P016,159.26,53.123426073243635,0.9828462365336602,21.0,181.0,181.0
2025-11-17,S003,P016,159.26,54.11485527508809,0.9828462365336602,21.0,184.0,184.0
2025-11-18,S003,P016,159.26,91.67085998133538,0.9828462365336602,21.0,297.0,297.0
2025-11-19,S003,P016,159.26,57.71172125318873,0.9828462365336602,21.0,195.0,195.0
2025-11-20,S003,P016,159.26,52.608558895867,0.9828462365336602,21.0,179.0,179.0
2025-11-21,S003,P016,159.26,89.78180119013093,0.9828462365336602,21.0,291.0,291.0
2025-11-22,S003,P016,159.26,51.632395985587415,0.9828462365336602,21.0,176.0,176.0
2025-11-23,S003,P016,159.26,53.68658498752674,0.9828462365336602,21.0,183.0,183.0
2025-11-24,S003,P016,159.26,54.56522503531846,0.9828462365336602,21.0,185.0,185.0
2025-11-25,S003,P016,159.26,54.89214000462728,0.9828462365336602,21.0,186.0,186.0
2025-11-26,S003,P016,159.26,57.32191919945426,0.9828462365336602,21.0,193.0,193.0
2025-11-27,S003,P016,159.26,52.321381735321005,0.9828462365336602,21.0,178.0,178.0
2025-11-28,S003,P016,159.26,52.7526902069531,0.9828462365336602,21.0,180.0,180.0
2025-11-29,S003,P016,159.26,52.33318345516837,0.9828462365336602,21.0,178.0,178.0
2025-11-30,S003,P016,159.26,54.66062303694168,0.9828462365336602,21.0,185.0,185.0
2025-12-01,S003,P016,159.26,55.72913010438672,0.9828462365336602,21.0,189.0,189.0
2025-12-03,S003,P016,159.26,55.19859268111742,0.9828462365336602,21.0,187.0,187.0
2025-12-04,S003,P016,159.26,57.50043646639849,0.9828462365336602,21.0,194.0,194.0
2025-12-05,S003,P016,159.26,52.70727929706504,0.9828462365336602,21.0,180.0,180.0
2025-12-06,S003,P016,159.26,55.50248127760827,0.9828462365336602,21.0,188.0,188.0
2025-12-07,S003,P016,159.26,54.14828405035968,0.9828462365336602,21.0,184.0,184.0
2025-12-08,S003,P016,159.26,55.63366926506756,0.9828462365336602,21.0,188.0,188.0
2025-12-09,S003,P016,159.26,55.59087491039345,0.9828462365336602,21.0,188.0,188.0
2025-12-10,S003,P016,159.26,55.91902011957045,0.9828462365336602,21.0,189.0,189.0
2025-12-11,S003,P016,159.26,58.316591825383746,0.9828462365336602,21.0,196.0,196.0
2025-12-12,S003,P016,159.26,54.5978918246294,0.9828462365336602,21.0,185.0,185.0
2025-12-13,S003,P016,159.26,56.05190155968923,0.9828462365336602,21.0,190.0,190.0
2025-12-14,S003,P016,159.26,53.659671800702355,0.9828462365336602,21.0,182.0,182.0
2025-12-15,S003,P016,159.26,55.41137247561531,0.9828462365336602,21.0,188.0,188.0
2025-12-16,S003,P016,159.26,55.794716045135544,0.9828462365336602,21.0,189.0,189.0
2025-12-17,S003,P016,159.26,54.32338081608012,0.9828462365336602,21.0,184.0,184.0
2025-12-18,S003,P016,159.26,57.33111525687877,0.9828462365336602,21.0,193.0,193.0
2025-12-19,S003,P016,159.26,52.621423663717195,0.9828462365336602,21.0,179.0,179.0
2025-12-20,S003,P016,159.26,54.18865361362077,0.9828462365336602,21.0,184.0,184.0
2025-12-21,S003,P016,159.26,52.75871938686046,0.9828462365336602,21.0,180.0,180.0
2025-12-22,S003,P016,159.26,53.24510977429783,0.9828462365336602,21.0,181.0,181.0
2025-12-23,S003,P016,159.26,54.22919949860322,0.9828462365336602,21.0,184.0,184.0
2025-12-24,S003,P016,159.26,55.07145908766302,0.9828462365336602,21.0,187.0,187.0
2025-12-25,S003,P016,159.26,92.70008319215796,0.9828462365336602,21.0,300.0,300.0
2025-12-26,S003,P016,159.26,53.06174360400127,0.9828462365336602,21.0,181.0,181.0
2025-12-27,S003,P016,159.26,54.17906625104841,0.9828462365336602,21.0,184.0,184.0
2025-12-28,S003,P016,159.26,52.23901163244239,0.9828462365336602,21.0,178.0,178.0
2025-12-29,S003,P016,159.26,91.81083407249207,0.9828462365336602,21.0,297.0,297.0
2025-12-30,S003,P016,159.26,54.39040948405332,0.9828462365336602,21.0,185.0,185.0
2025-10-31,S003,P017,57.86,52.897897349408666,0.99,23.0,182.0,182.0
2025-11-01,S003,P017,57.86,53.94679649938281,0.99,23.0,185.0,185.0
2025-11-02,S003,P017,57.86,53.336240721309764,0.99,23.0,184.0,184.0
2025-11-03,S003,P017,57.86,51.928168996017405,0.99,23.0,179.0,179.0
2025-11-04,S003,P017,57.86,53.952215315313396,0.99,23.0,185.0,185.0
2025-11-05,S003,P017,57.86,54.748076085879326,0.99,23.0,188.0,188.0
2025-11-06,S003,P017,57.86,54.66912539031249,0.99,23.0,188.0,188.0
2025-11-07,S003,P017,57.86,53.77026721330306,0.99,23.0,185.0,185.0
2025-11-08,S003,P017,57.86,54.12208002904868,0.99,23.0,186.0,186.0
2025-11-09,S003,P017,57.86,52.87488560961822,0.99,23.0,182.0,182.0
2025-11-10,S003,P017,57.86,52.43685325200164,0.99,23.0,181.0,181.0
2025-11-11,S003,P017,57.86,52.865747670052514,0.99,23.0,182.0,182.0
2025-11-12,S003,P017,57.86,53.59678910468094,0.99,23.0,184.0,184.0
2025-11-13,S003,P017,57.86,54.35405819671176,0.99,23.0,187.0,187.0
2025-11-14,S003,P017,57.86,53.75330716691913,0.99,23.0,185.0,185.0
2025-11-15,S003,P017,57.86,54.61960438818233,0.99,23.0,187.0,187.0
2025-11-16,S003,P017,57.86,52.75593772448917,0.99,23.0,182.0,182.0
2025-11-17,S003,P017,57.86,51.536743104909704,0.99,23.0,178.0,178.0
2025-11-18,S003,P017,57.86,90.93517144324866,0.99,23.0,296.0,296.0
2025-11-19,S003,P017,57.86,54.6615169855431,0.99,23.0,187.0,187.0
2025-11-20,S003,P017,57.86,54.46926596648994,0.99,23.0,187.0,187.0
2025-11-21,S003,P017,57.86,90.28982917619926,0.99,23.0,294.0,294.0
2025-11-22,S003,P017,57.86,53.68502082190094,0.99,23.0,185.0,185.0
2025-11-23,S003,P017,57.86,53.19406724719704,0.99,23.0,183.0,183.0
2025-11-24,S003,P017,57.86,51.90089801824257,0.99,23.0,179.0,179.0
2025-11-25,S003,P017,57.86,52.33832209937938,0.99,23.0,181.0,181.0
2025-11-26,S003,P017,57.86,54.36106771186425,0.99,23.0,187.0,187.0
2025-11-27,S003,P017,57.86,54.18858445404156,0.99,23.0,186.0,186.0
2025-11-28,S003,P017,57.86,52.96996118608975,0.99,23.0,182.0,182.0
2025-11-29,S003,P017,57.86,54.59909677100041,0.99,23.0,187.0,187.0
2025-11-30,S003,P017,57.86,52.81955753345471,0.99,23.0,182.0,182.0
2025-12-01,S003,P017,57.86,52.17735494878735,0.99,23.0,180.0,180.0
2025-12-02,S003,P017,57.86,53.62028936012436,0.99,23.0,184.0,184.0
2025-12-03,S003,P017,57.86,54.29843620246763,0.99,23.0,186.0,186.0
2025-12-04,S003,P017,57.86,53.90673182953263,0.99,23.0,185.0,185.0
2025-12-05,S003,P017,57.86,51.856147883480226,0.99,23.0,179.0,179.0
2025-12-06,S003,P017,57.86,54.318562124396756,0.99,23.0,186.0,186.0
2025-12-07,S003,P017,57.86,51.624130690195784,0.99,23.0,178.0,178.0
2025-12-08,S003,P017,57.86,51.60361504095322,0.99,23.0,178.0,178.0
2025-12-09,S003,P017,57.86,52.85238517616719,0.99,23.0,182.0,182.0
2025-12-10,S003,P017,57.86,54.12589945015108,0.99,23.0,186.0,186.0
2025-12-11,S003,P017,57.86,53.77189763764089,0.99,23.0,185.0,185.0
2025-12-12,S003,P017,57.86,52.90415213152989,0.99,23.0,182.0,182.0
2025-12-13,S003,P017,57.86,53.80912656836927,0.99,23.0,185.0,185.0
2025-12-14,S003,P017,57.86,52.50723129749838,0.99,23.0,181.0,181.0
2025-12-15,S003,P017,57.86,51.30241236456441,0.99,23.0,177.0,177.0
2025-12-16,S003,P017,57.86,52.44615625466119,0.99,23.0,181.0,181.0
2025-12-17,S003,P017,57.86,53.825337642902895,0.99,23.0,185.0,185.0
2025-12-18,S003,P017,57.86,52.98227256745325,0.99,23.0,182.0,182.0
2025-12-19,S003,P017,57.86,52.20360596454049,0.99,23.0,180.0,180.0
2025-12-20,S003,P017,57.86,53.93741112037401,0.99,23.0,185.0,185.0
2025-12-21,S003,P017,57.86,51.74962298146113,0.99,23.0,179.0,179.0
2025-12-22,S003,P017,57.86,50.85351796149103,0.99,23.0,176.0,176.0
2025-12-23,S003,P017,57.86,52.66697010354093,0.99,23.0,182.0,182.0
2025-12-24,S003,P017,57.86,53.30224165596721,0.99,23.0,183.0,183.0
2025-12-25,S003,P017,57.86,88.25426439484862,0.99,23.0,288.0,288.0
2025-12-26,S003,P017,57.86,52.803766660954416,0.99,23.0,182.0,182.0
2025-12-27,S003,P017,57.86,53.15661516700766,0.99,23.0,183.0,183.0
2025-12-28,S003,P017,57.86,52.13320233327056,0.99,23.0,180.0,180.0
2025-12-29,S003,P017,57.86,86.75605063666472,0.99,23.0,284.0,284.0
2025-12-30,S003,P017,57.86,51.9432515580115,0.99,23.0,179.0,179.0
2025-10-31,S003,P018,345.27,47.246338111347804,0.9635416941650027,18.0,160.0,160.0
2025-11-01,S003,P018,345.27,48.56949649195078,0.9635416941650027,18.0,164.0,164.0
2025-11-02,S003,P018,345.27,46.640401016454184,0.9635416941650027,18.0,158.0,158.0
2025-11-03,S003,P018,345.27,49.20131695403023,0.9635416941650027,18.0,166.0,166.0
2025-11-04,S003,P018,345.27,49.98988325060867,0.9635416941650027,18.0,168.0,168.0
2025-11-05,S003,P018,345.27,47.31650199863944,0.9635416941650027,18.0,160.0,160.0
2025-11-06,S003,P018,345.27,45.209880285564566,0.9635416941650027,18.0,154.0,154.0
2025-11-07,S003,P018,345.27,47.20046945831414,0.9635416941650027,18.0,160.0,160.0
2025-11-08,S003,P018,345.27,48.241715988941536,0.9635416941650027,18.0,163.0,163.0
2025-11-09,S003,P018,345.27,47.52428852797131,0.9635416941650027,18.0,161.0,161.0
2025-11-10,S003,P018,345.27,49.32958923117235,0.9635416941650027,18.0,166.0,166.0
2025-11-11,S003,P018,345.27,49.3523798472088,0.9635416941650027,18.0,167.0,167.0
2025-11-12,S003,P018,345.27,46.52769625759308,0.9635416941650027,18.0,158.0,158.0
2025-11-13,S003,P018,345.27,46.06287828597329,0.9635416941650027,18.0,157.0,157.0
2025-11-14,S003,P018,345.27,48.35926694297579,0.9635416941650027,18.0,164.0,164.0
2025-11-15,S003,P018,345.27,47.510981384369785,0.9635416941650027,18.0,161.0,161.0
2025-11-16,S003,P018,345.27,48.16826400640737,0.9635416941650027,18.0,163.0,163.0
2025-11-17,S003,P018,345.27,50.689814175550794,0.9635416941650027,18.0,171.0,171.0
2025-11-18,S003,P018,345.27,86.42074039644565,0.9635416941650027,18.0,278.0,278.0
2025-11-19,S003,P018,345.27,47.651541578558444,0.9635416941650027,18.0,161.0,161.0
2025-11-20,S003,P018,345.27,45.406476872319516,0.9635416941650027,18.0,155.0,155.0
2025-11-21,S003,P018,345.27,79.97064964797435,0.9635416941650027,18.0,258.0,258.0
2025-11-22,S003,P018,345.27,49.69606213319159,0.9635416941650027,18.0,168.0,168.0
2025-11-24,S003,P018,345.27,48.787821607646165,0.9635416941650027,18.0,165.0,165.0
2025-11-25,S003,P018,345.27,52.32746297857182,0.9635416941650027,18.0,175.0,175.0
2025-11-26,S003,P018,345.27,51.59689856836316,0.9635416941650027,18.0,173.0,173.0
2025-11-27,S003,P018,345.27,48.23689278941639,0.9635416941650027,18.0,163.0,163.0
2025-11-28,S003,P018,345.27,47.48356163420284,0.9635416941650027,18.0,161.0,161.0
2025-11-29,S003,P018,345.27,49.146639973212174,0.9635416941650027,18.0,166.0,166.0
2025-11-30,S003,P018,345.27,49.69253089776047,0.9635416941650027,18.0,168.0,168.0
2025-12-01,S003,P018,345.27,49.58864790090156,0.9635416941650027,18.0,167.0,167.0
2025-12-02,S003,P018,345.27,50.681347896094806,0.9635416941650027,18.0,171.0,171.0
2025-12-03,S003,P018,345.27,50.864052528854884,0.9635416941650027,18.0,171.0,171.0
2025-12-04,S003,P018,345.27,48.54814083560147,0.9635416941650027,18.0,164.0,164.0
2025-12-05,S003,P018,345.27,47.451179843351795,0.9635416941650027,18.0,161.0,161.0
2025-12-06,S003,P018,345.27,48.63484610350371,0.9635416941650027,18.0,164.0,164.0
2025-12-07,S003,P018,345.27,49.2148289775149,0.9635416941650027,18.0,166.0,166.0
2025-12-08,S003,P018,345.27,48.91553811322435,0.9635416941650027,18.0,165.0,165.0
2025-12-09,S003,P018,345.27,52.26363971974571,0.9635416941650027,18.0,175.0,175.0
2025-12-10,S003,P018,345.27,51.17108151986419,0.9635416941650027,18.0,172.0,172.0
2025-12-11,S003,P018,345.27,48.653732830150815,0.9635416941650027,18.0,164.0,164.0
2025-12-12,S003,P018,345.27,47.844831072520286,0.9635416941650027,18.0,162.0,162.0
2025-12-13,S003,P018,345.27,49.559327715972984,0.9635416941650027,18.0,167.0,167.0
2025-12-14,S003,P018,345.27,49.431400052264436,0.9635416941650027,18.0,167.0,167.0
2025-12-15,S003,P018,345.27,50.07984783543483,0.9635416941650027,18.0,169.0,169.0
2025-12-16,S003,P018,345.27,51.68422271160951,0.9635416941650027,18.0,174.0,174.0
2025-12-17,S003,P018,345.27,51.13438339905709,0.9635416941650027,18.0,172.0,172.0
2025-12-18,S003,P018,345.27,48.676933085808564,0.9635416941650027,18.0,165.0,165.0
2025-12-19,S003,P018,345.27,47.50723344609795,0.9635416941650027,18.0,161.0,161.0
2025-12-20,S003,P018,345.27,48.43679127729479,0.9635416941650027,18.0,164.0,164.0
2025-12-21,S003,P018,345.27,48.997397396545225,0.9635416941650027,18.0,165.0,165.0
2025-12-22,S003,P018,345.27,49.43495536343144,0.9635416941650027,18.0,167.0,167.0
2025-12-23,S003,P018,345.27,51.21525835545085,0.9635416941650027,18.0,172.0,172.0
2025-12-24,S003,P018,345.27,50.73510402519824,0.9635416941650027,18.0,171.0,171.0
2025-12-25,S003,P018,345.27,83.15917875162256,0.9635416941650027,18.0,268.0,268.0
2025-12-26,S003,P018,345.27,48.2859096996805,0.9635416941650027,18.0,163.0,163.0
2025-12-27,S003,P018,345.27,48.00502403417323,0.9635416941650027,18.0,163.0,163.0
2025-12-29,S003,P018,345.27,80.4427473104061,0.9635416941650027,18.0,260.0,260.0
2025-12-30,S003,P018,345.27,50.816460596506175,0.9635416941650027,18.0,171.0,171.0
2025-10-31,S003,P019,225.67,60.263444543483914,0.9758659005183586,20.0,201.0,201.0
2025-11-01,S003,P019,225.67,59.52034579234232,0.9758659005183586,20.0,199.0,199.0
2025-11-02,S003,P019,225.67,61.891848240977346,0.9758659005183586,20.0,206.0,206.0
2025-11-03,S003,P019,225.67,61.219271302410284,0.9758659005183586,20.0,204.0,204.0
2025-11-04,S003,P019,225.67,59.12426998453007,0.9758659005183586,20.0,198.0,198.0
2025-11-05,S003,P019,225.67,63.10173383126209,0.9758659005183586,20.0,210.0,210.0
2025-11-06,S003,P019,225.67,60.638415447462556,0.9758659005183586,20.0,202.0,202.0
2025-11-07,S003,P019,225.67,60.340801679403725,0.9758659005183586,20.0,202.0,202.0
2025-11-08,S003,P019,225.67,58.8012971360258,0.9758659005183586,20.0,197.0,197.0
2025-11-09,S003,P019,225.67,61.24168157318623,0.9758659005183586,20.0,204.0,204.0
2025-11-10,S003,P019,225.67,61.88368364462893,0.9758659005183586,20.0,206.0,206.0
2025-11-11,S003,P019,225.67,59.66296707101141,0.9758659005183586,20.0,199.0,199.0
2025-11-12,S003,P019,225.67,63.7447705173528,0.9758659005183586,20.0,212.0,212.0
2025-11-13,S003,P019,225.67,60.62181468238139,0.9758659005183586,20.0,202.0,202.0
2025-11-14,S003,P019,225.67,60.05602769654913,0.9758659005183586,20.0,201.0,201.0
2025-11-15,S003,P019,225.67,58.77733591257062,0.9758659005183586,20.0,197.0,197.0
2025-11-16,S003,P019,225.67,60.617370923461515,0.9758659005183586,20.0,202.0,202.0
2025-11-17,S003,P019,225.67,61.407392785553625,0.9758659005183586,20.0,205.0,205.0
2025-11-18,S003,P019,225.67,102.12022227822028,0.9758659005183586,20.0,327.0,327.0
2025-11-19,S003,P019,225.67,63.39019138923453,0.9758659005183586,20.0,211.0,211.0
2025-11-20,S003,P019,225.67,61.12074164251996,0.9758659005183586,20.0,204.0,204.0
2025-11-21,S003,P019,225.67,101.99486173066231,0.9758659005183586,20.0,326.0,326.0
2025-11-22,S003,P019,225.67,59.77789365579024,0.9758659005183586,20.0,200.0,200.0
2025-11-23,S003,P019,225.67,61.26179615935691,0.9758659005183586,20.0,204.0,204.0
2025-11-24,S003,P019,225.67,62.7144137703504,0.9758659005183586,20.0,209.0,209.0
2025-11-25,S003,P019,225.67,60.68459990669382,0.9758659005183586,20.0,203.0,203.0
2025-11-26,S003,P019,225.67,64.2728730795977,0.9758659005183586,20.0,213.0,213.0
2025-11-27,S003,P019,225.67,60.90978586645247,0.9758659005183586,20.0,203.0,203.0
2025-11-28,S003,P019,225.67,61.69114777588388,0.9758659005183586,20.0,206.0,206.0
2025-11-29,S003,P019,225.67,59.298297361534274,0.9758659005183586,20.0,198.0,198.0
2025-11-30,S003,P019,225.67,62.105270391223996,0.9758659005183586,20.0,207.0,207.0
2025-12-01,S003,P019,225.67,63.800958604634474,0.9758659005183586,20.0,212.0,212.0
2025-12-02,S003,P019,225.67,60.68835055152476,0.9758659005183586,20.0,203.0,203.0
2025-12-03,S003,P019,225.67,64.76284885260247,0.9758659005183586,20.0,215.0,215.0
2025-12-04,S003,P019,225.67,62.12512823186447,0.9758659005183586,20.0,207.0,207.0
2025-12-05,S003,P019,225.67,60.66854458465526,0.9758659005183586,20.0,203.0,203.0
2025-12-06,S003,P019,225.67,59.81677273781054,0.9758659005183586,20.0,200.0,200.0
2025-12-07,S003,P019,225.67,61.75643619718776,0.9758659005183586,20.0,206.0,206.0
2025-12-08,S003,P019,225.67,62.86591606709237,0.9758659005183586,20.0,209.0,209.0
2025-12-09,S003,P019,225.67,61.018572525091066,0.9758659005183586,20.0,204.0,204.0
2025-12-10,S003,P019,225.67,64.7836931558807,0.9758659005183586,20.0,215.0,215.0
2025-12-11,S003,P019,225.67,61.940802857408315,0.9758659005183586,20.0,206.0,206.0
2025-12-12,S003,P019,225.67,60.80866874938367,0.9758659005183586,20.0,203.0,203.0
2025-12-13,S003,P019,225.67,59.58924019477527,0.9758659005183586,20.0,199.0,199.0
2025-12-14,S003,P019,225.67,62.72403114133511,0.9758659005183586,20.0,209.0,209.0
2025-12-15,S003,P019,225.67,63.261466638681135,0.9758659005183586,20.0,210.0,210.0
2025-12-16,S003,P019,225.67,60.82609514257827,0.9758659005183586,20.0,203.0,203.0
2025-12-17,S003,P019,225.67,64.24386469914916,0.9758659005183586,20.0,213.0,213.0
2025-12-18,S003,P019,225.67,61.953996785320314,0.9758659005183586,20.0,206.0,206.0
2025-12-19,S003,P019,225.67,61.43622157927321,0.9758659005183586,20.0,205.0,205.0
2025-12-20,S003,P019,225.67,59.0303325296697,0.9758659005183586,20.0,198.0,198.0
2025-12-21,S003,P019,225.67,61.90297938748442,0.9758659005183586,20.0,206.0,206.0
2025-12-22,S003,P019,225.67,62.33989951922986,0.9758659005183586,20.0,208.0,208.0
2025-12-23,S003,P019,225.67,60.24876058233109,0.9758659005183586,20.0,201.0,201.0
2025-12-24,S003,P019,225.67,64.03323889439514,0.9758659005183586,20.0,213.0,213.0
2025-12-25,S003,P019,225.67,102.56740090305166,0.9758659005183586,20.0,328.0,328.0
2025-12-26,S003,P019,225.67,58.604837717878574,0.9758659005183586,20.0,196.0,196.0
2025-12-27,S003,P019,225.67,57.76954345587272,0.9758659005183586,20.0,194.0,194.0
2025-12-28,S003,P019,225.67,60.437205648770444,0.9758659005183586,20.0,202.0,202.0
2025-12-29,S003,P019,225.67,100.88780528491041,0.9758659005183586,20.0,323.0,323.0
2025-12-30,S003,P019,225.67,58.47499009373919,0.9758659005183586,20.0,196.0,196.0
2025-10-31,S003,P020,69.8,51.50723685036412,0.99,23.0,178.0,178.0
2025-11-01,S003,P020,69.8,49.526683710842434,0.99,23.0,172.0,172.0
2025-11-02,S003,P020,69.8,48.37608926029073,0.99,23.0,169.0,169.0
2025-11-03,S003,P020,69.8,51.015242934850235,0.99,23.0,177.0,177.0
2025-11-04,S003,P020,69.8,52.36993477890038,0.99,23.0,181.0,181.0
2025-11-05,S003,P020,69.8,50.79795375044036,0.99,23.0,176.0,176.0
2025-11-06,S003,P020,69.8,50.800235671433626,0.99,23.0,176.0,176.0
2025-11-07,S003,P020,69.8,51.41448219055587,0.99,23.0,178.0,178.0
2025-11-08,S003,P020,69.8,48.42694815503809,0.99,23.0,169.0,169.0
2025-11-09,S003,P020,69.8,48.66098581508209,0.99,23.0,169.0,169.0
2025-11-10,S003,P020,69.8,50.627965035906236,0.99,23.0,175.0,175.0
2025-11-11,S003,P020,69.8,53.22217599921908,0.99,23.0,183.0,183.0
2025-11-12,S003,P020,69.8,51.67139515081277,0.99,23.0,179.0,179.0
2025-11-13,S003,P020,69.8,50.28607903408631,0.99,23.0,174.0,174.0
2025-11-14,S003,P020,69.8,51.56135155418512,0.99,23.0,178.0,178.0
2025-11-15,S003,P020,69.8,49.03286674352085,0.99,23.0,171.0,171.0
2025-11-17,S003,P020,69.8,48.27554087817423,0.99,23.0,168.0,168.0
2025-11-18,S003,P020,69.8,88.35649371655208,0.99,23.0,289.0,289.0
2025-11-19,S003,P020,69.8,53.3856450179997,0.99,23.0,184.0,184.0
2025-11-20,S003,P020,69.8,51.4280801119762,0.99,23.0,178.0,178.0
2025-11-21,S003,P020,69.8,84.51600961597728,0.99,23.0,277.0,277.0
2025-11-22,S003,P020,69.8,52.823667008512615,0.99,23.0,182.0,182.0
2025-11-23,S003,P020,69.8,48.38815972165205,0.99,23.0,169.0,169.0
2025-11-24,S003,P020,69.8,48.9402801911443,0.99,23.0,170.0,170.0
2025-11-25,S003,P020,69.8,50.78597301975653,0.99,23.0,176.0,176.0
2025-11-26,S003,P020,69.8,53.25477008841605,0.99,23.0,183.0,183.0
2025-11-27,S003,P020,69.8,51.42172453053709,0.99,23.0,178.0,178.0
2025-11-28,S003,P020,69.8,52.79758738414755,0.99,23.0,182.0,182.0
2025-11-29,S003,P020,69.8,51.105370661692646,0.99,23.0,177.0,177.0
2025-11-30,S003,P020,69.8,48.74892679035943,0.99,23.0,170.0,170.0
2025-12-01,S003,P020,69.8,49.01268857149718,0.99,23.0,171.0,171.0
2025-12-02,S003,P020,69.8,51.53352941036332,0.99,23.0,178.0,178.0
2025-12-03,S003,P020,69.8,54.687163820331435,0.99,23.0,188.0,188.0
2025-12-04,S003,P020,69.8,52.95051947705208,0.99,23.0,182.0,182.0
2025-12-05,S003,P020,69.8,51.5434443271225,0.99,23.0,178.0,178.0
2025-12-07,S003,P020,69.8,52.72857173613732,0.99,23.0,182.0,182.0
2025-12-08,S003,P020,69.8,49.099821422543364,0.99,23.0,171.0,171.0
2025-12-09,S003,P020,69.8,49.59779989374459,0.99,23.0,172.0,172.0
2025-12-10,S003,P020,69.8,51.13949568256191,0.99,23.0,177.0,177.0
2025-12-11,S003,P020,69.8,54.3791305350349,0.99,23.0,187.0,187.0
2025-12-12,S003,P020,69.8,52.528440094953794,0.99,23.0,181.0,181.0
2025-12-13,S003,P020,69.8,52.282677048295696,0.99,23.0,180.0,180.0
2025-12-14,S003,P020,69.8,53.006433989170866,0.99,23.0,183.0,183.0
2025-12-15,S003,P020,69.8,50.2057152154939,0.99,23.0,174.0,174.0
2025-12-16,S003,P020,69.8,49.18754607316974,0.99,23.0,171.0,171.0
2025-12-17,S003,P020,69.8,51.45306731669896,0.99,23.0,178.0,178.0
2025-12-18,S003,P020,69.8,53.67713438963095,0.99,23.0,185.0,185.0
2025-12-19,S003,P020,69.8,52.236052790492224,0.99,23.0,180.0,180.0
2025-12-20,S003,P020,69.8,52.08293538897573,0.99,23.0,180.0,180.0
2025-12-21,S003,P020,69.8,52.548973289933905,0.99,23.0,181.0,181.0
2025-12-22,S003,P020,69.8,49.21184323085655,0.99,23.0,171.0,171.0
2025-12-23,S003,P020,69.8,49.19463920694059,0.99,23.0,171.0,171.0
2025-12-24,S003,P020,69.8,51.44438095523056,0.99,23.0,178.0,178.0
2025-12-25,S003,P020,69.8,91.15899330098969,0.99,23.0,297.0,297.0
2025-12-26,S003,P020,69.8,52.64362237995155,0.99,23.0,181.0,181.0
